Open,Close,High,Low,Volume,Date
8697.1,8612.8,8705.1,8564.6,213,539,007.00,01/31/22
8705.7,8609.8,8713.1,8515,187,559,071.00,01/28/22
8503.6,8706,8740.6,8489.8,267,817,913.00,01/27/22
8526.6,8620.2,8696.4,8525.6,206,013,662.00,01/26/22
8488.4,8479.5,8529.9,8408.9,200,726,017.00,01/25/22
8660,8417.8,8673.5,8361.4,275,306,615.00,01/24/22
8702.3,8694.7,8760.8,8622.1,227,841,097.00,01/21/22
8783.3,8814.6,8825.7,8737.8,162,948,939.00,01/20/22
8758.6,8774.9,8856.9,8749,226,234,793.00,01/19/22
8811,8781.6,8820.9,8761.8,158,132,334.00,01/18/22
8848.4,8838.7,8866.6,8829.4,136,556,847.00,01/17/22
8767.4,8806.6,8810.1,8739.7,158,545,860.00,01/14/22
8755.9,8816.9,8817.1,8750.3,155,323,197.00,01/13/22
8803.1,8770.3,8804.1,8754.8,164,262,551.00,01/12/22
8726.8,8755.9,8790,8719,169,260,687.00,01/11/22
8771.4,8706.9,8775.4,8679.5,183,558,348.00,01/10/22
8781.9,8751.8,8796.5,8709.5,170,218,740.00,01/07/22
8664.6,8789.9,8789.9,8628.9,174,962,408.00,01/06/22
8799.6,8790.8,8821.6,8768.1,146,051,733.00,01/05/22
8821.6,8795.8,8834.1,8784.7,192,378,129.00,01/04/22
8729.7,8761.2,8808.1,8725,117,500,877.00,01/03/22
8665.8,8713.8,8728,8661.5,127,210,396.00,12/30/21
8691.5,8673.7,8697.6,8641.3,110,775,607.00,12/29/21
8623.5,8688.9,8703.6,8617,90,378,124.00,12/28/21
8512.2,8622.1,8634.3,8508.4,93,359,066.00,12/27/21
8476.8,8563.7,8587.7,8469.7,142,486,902.00,12/23/21
8388.9,8459.1,8461.8,8373.2,115,841,006.00,12/22/21
8344.7,8387.5,8394.2,8274.8,143,384,537.00,12/21/21
8113.5,8242.4,8271.7,8082.4,172,112,633.00,12/20/21
8328.5,8311.6,8344.4,8246.8,323,190,603.00,12/17/21
8387.4,8380,8433.7,8356.8,198,862,600.00,12/16/21
8382.9,8275,8382.9,8268,147,413,760.00,12/15/21
8358.8,8378.5,8411.7,8356.2,163,938,866.00,12/14/21
8380.6,8322.7,8408.9,8289.6,140,412,001.00,12/13/21
8356.7,8360.2,8410.4,8339.5,116,318,729.00,12/10/21
8490.3,8399.6,8490.3,8394.3,144,639,745.00,12/09/21
8527.6,8478.4,8582.4,8462.5,221,534,021.00,12/08/21
8523.6,8559.5,8560.9,8472.7,170,695,046.00,12/07/21
8323.8,8439.7,8446.7,8288.6,143,535,557.00,12/06/21
8371.9,8241.7,8374.3,8210.2,169,541,907.00,12/03/21
8335.7,8300.8,8390,8264.3,197,930,108.00,12/02/21
8357.1,8452.6,8474.2,8342,203,999,670.00,12/01/21
8345.5,8305.1,8414,8260.7,369,395,356.00,11/30/21
8487.6,8455.2,8562,8431.7,240,648,515.00,11/29/21
8592.3,8402.7,8592.3,8386.9,453,059,956.00,11/26/21
8814.6,8840.9,8850.1,8795.1,118,560,496.00,11/25/21
8827.5,8792,8865.6,8759.2,174,078,118.00,11/24/21
8763,8815.1,8873.4,8700.1,196,115,749.00,11/23/21
8774.1,8821.3,8846.3,8737.3,204,208,216.00,11/22/21
8942,8753.2,8954.3,8713.2,278,697,655.00,11/19/21
8984.7,8903.2,9013.2,8885.8,181,599,355.00,11/18/21
9042.9,8993.4,9046.3,8993.4,139,172,935.00,11/17/21
9086.1,9040.2,9118,9037.5,155,279,185.00,11/16/21
9036.1,9095.7,9104.7,8992.4,144,108,170.00,11/15/21
9079.6,9080.8,9093.6,9045.2,119,663,126.00,11/12/21
9127.9,9092.2,9164.1,9079,150,325,801.00,11/11/21
9059.6,9141.8,9150.7,9059.6,146,839,488.00,11/10/21
9051,9074.9,9128.5,9043.3,132,145,839.00,11/09/21
9133.1,9070.8,9156.6,9069.5,135,353,578.00,11/08/21
9038,9130.6,9164.1,9001.2,193,267,231.00,11/05/21
9054.3,9039.4,9096.2,9011.3,221,406,644.00,11/04/21
9084.5,9030.8,9084.8,8989.5,162,875,208.00,11/03/21
9160.6,9105.7,9162.3,9102,130,170,236.00,11/02/21
9064.6,9182.6,9198.1,9061.6,164,893,856.00,11/01/21
9002.6,9057.7,9057.7,8944.5,228,787,434.00,10/29/21
8958.9,9025.8,9030.2,8918,180,331,985.00,10/28/21
8995.1,8972.3,8999.1,8925.6,167,907,900.00,10/27/21
8925.5,9001.6,9026.5,8915.7,137,320,733.00,10/26/21
8932.8,8920.9,8963.7,8891.9,159,716,368.00,10/25/21
8952.2,8906.4,8959.7,8906.4,134,363,782.00,10/22/21
8964.6,8944.3,8989.7,8928.3,153,309,270.00,10/21/21
8966.6,9017.9,9038,8958.9,160,127,045.00,10/20/21
8959.5,8996.3,9020,8943.2,160,869,856.00,10/19/21
8984.4,8936,8994.6,8885.4,139,680,509.00,10/18/21
8969.5,8997,9016.5,8944.1,217,374,342.00,10/15/21
8944.5,8925,9001.2,8889.1,155,212,841.00,10/14/21
8915.7,8881.4,8928,8861.4,191,875,276.00,10/13/21
8807.7,8935.9,8935.9,8759.8,163,366,117.00,10/12/21
8929.4,8899,8965.7,8875.5,125,070,915.00,10/11/21
8964.9,8955,9000.8,8931.8,141,240,944.00,10/08/21
8880.6,8962.8,8974.3,8877.2,201,215,183.00,10/07/21
8884.9,8775,8884.9,8723.8,183,948,057.00,10/06/21
8803.2,8927.4,8927.4,8784.8,169,714,169.00,10/05/21
8801.7,8791.7,8882.1,8770.1,149,564,582.00,10/04/21
8693.4,8799.5,8807.7,8654.8,182,239,783.00,10/01/21
8943.7,8796.3,8954.6,8785,195,050,375.00,09/30/21
8820.5,8879.4,8895.7,8784,178,659,791.00,09/29/21
9014.3,8769.4,9034.7,8769.4,207,454,041.00,09/28/21
8925.1,9002.9,9011.9,8881.2,203,426,329.00,09/27/21
8848.5,8873.1,8898.3,8835.5,140,557,903.00,09/24/21
8882,8876.9,8908.3,8853.9,151,032,906.00,09/23/21
8826.3,8808.4,8841,8772.6,173,512,889.00,09/22/21
8710,8756,8807.8,8710,194,808,171.00,09/21/21
8643.7,8655.4,8690.3,8551.2,277,154,721.00,09/20/21
8789.7,8760.9,8858.3,8760.9,588,035,338.00,09/17/21
8659.6,8733.7,8757.4,8659.6,186,043,187.00,09/16/21
8756.7,8635.4,8772.6,8629,178,101,039.00,09/15/21
8801.4,8780,8848.1,8751.7,128,772,989.00,09/14/21
8724.2,8816.1,8837.6,8721.4,115,679,887.00,09/13/21
8826.1,8695.3,8832.6,8668.4,139,696,368.00,09/10/21
8783.4,8800.6,8828.6,8725.2,149,890,497.00,09/09/21
8856.5,8838.7,8912.5,8748.2,155,622,488.00,09/08/21
8889.9,8894.5,8899.8,8848.5,114,239,182.00,09/07/21
8889.5,8882.3,8915.9,8874.3,67,762,282.00,09/06/21
8981.5,8864,8984.5,8852.6,139,726,847.00,09/03/21
8982.1,8981.4,9020.7,8958,100,427,476.00,09/02/21
8923.7,8991.5,9055.5,8923.7,132,646,009.00,09/01/21
8880.6,8846.6,8913.2,8783.3,185,162,958.00,08/31/21
8925.7,8867.9,8936.2,8853,54,118,367.00,08/30/21
8899.1,8922.2,8924.1,8848.9,74,733,218.00,08/27/21
8945,8892.7,8946.4,8890.1,101,735,305.00,08/26/21
8958.7,8977.4,9000,8947.3,128,024,018.00,08/25/21
8996.1,8948.6,9010.9,8884.3,101,636,446.00,08/24/21
8973.4,8968.1,8989.9,8910.9,91,085,092.00,08/23/21
8893.7,8915.3,8941.1,8851.5,126,918,734.00,08/20/21
8839.9,8902.2,8952.2,8809.2,137,588,092.00,08/19/21
8852.7,8970.2,8978.3,8845.9,112,288,135.00,08/18/21
8872.4,8865.7,8880.2,8833.3,128,850,890.00,08/17/21
8933.7,8926.6,8979.9,8900.2,96,313,416.00,08/16/21
8987.9,8999.8,9015.7,8978.1,90,564,914.00,08/13/21
8974.1,8979.4,8999.6,8961.5,98,153,941.00,08/12/21
8915.9,8975.8,8981.5,8911.9,112,210,316.00,08/11/21
8867.6,8899,8903.2,8842.4,106,389,616.00,08/10/21
8870.2,8865.9,8893.7,8843.6,102,353,895.00,08/09/21
8839.9,8879,8892.6,8796.8,139,018,602.00,08/06/21
8780,8836.5,8842.3,8747.4,108,944,812.00,08/05/21
8806.6,8792.9,8806.6,8735.4,117,417,502.00,08/04/21
8780.2,8772.8,8824.2,8735.6,131,903,917.00,08/03/21
8723.3,8758.7,8815.2,8723.3,140,845,975.00,08/02/21
8737.5,8675.7,8753.5,8665.7,203,148,306.00,07/30/21
8765.1,8786.3,8840.7,8753.8,188,717,226.00,07/29/21
8716.9,8733.7,8774.6,8691.8,153,261,792.00,07/28/21
8723.7,8699.2,8768.5,8651.7,131,607,858.00,07/27/21
8655.1,8775.2,8786.7,8630.7,136,517,339.00,07/26/21
8657.4,8717.2,8757.5,8652.1,123,289,802.00,07/23/21
8604.1,8621.8,8683.7,8601.5,140,853,102.00,07/22/21
8390.9,8567,8585.4,8384.3,160,923,021.00,07/21/21
8337.8,8358,8384.8,8265.6,155,554,057.00,07/20/21
8450.9,8301.7,8455.2,8252.2,212,387,255.00,07/19/21
8546.6,8506.2,8607.4,8423.1,147,772,588.00,07/16/21
8626.4,8527,8626.4,8507.4,131,271,124.00,07/15/21
8674.7,8658.3,8712,8625.6,120,505,973.00,07/14/21
8824.3,8694.8,8832.2,8676.7,133,852,753.00,07/13/21
8791.9,8816.7,8822,8696.8,103,461,833.00,07/12/21
8680.8,8776.6,8780.7,8654.5,141,622,892.00,07/09/21
8768.1,8650.1,8772.9,8597.8,201,968,800.00,07/08/21
8877.9,8854.5,8904.5,8826,149,997,715.00,07/07/21
8924.1,8860.8,8959.9,8837.2,152,719,834.00,07/06/21
8900.5,8946.4,8965.5,8862.4,100,801,138.00,07/05/21
8951.7,8907.6,8968.1,8873.6,115,691,688.00,07/02/21
8862.3,8932.3,8957.8,8862.2,122,723,619.00,07/01/21
8892.7,8821.2,8903.7,8765.3,190,176,362.00,06/30/21
8897.4,8915.1,8957.6,8884.8,142,239,128.00,06/29/21
9075.5,8913.7,9083.5,8913.7,152,784,480.00,06/28/21
9101,9095,9107.2,9034.6,130,343,943.00,06/25/21
9015.4,9074.1,9098.1,8985.1,130,938,531.00,06/24/21
9072.2,8954.1,9092.7,8954.1,112,812,193.00,06/23/21
9073.7,9053.3,9073.7,8998.8,137,668,015.00,06/22/21
8970.1,9051.7,9063.2,8906,167,378,345.00,06/21/21
9166.3,9030.6,9185.4,8976.4,452,775,421.00,06/18/21
9178.8,9195.9,9272,9170.7,203,696,120.00,06/17/21
9266.3,9202.2,9274.6,9201,161,804,389.00,06/16/21
9310.8,9230.7,9310.8,9220.7,119,439,723.00,06/15/21
9238.7,9281.1,9302.7,9233,135,888,976.00,06/14/21
9144,9205,9211.8,9131.1,107,059,817.00,06/11/21
9190.8,9133.8,9205.1,9113.1,154,773,796.00,06/10/21
9157.2,9156.1,9185,9128.8,124,744,650.00,06/09/21
9159.6,9153.6,9204.8,9110.6,144,263,715.00,06/08/21
9076.1,9163.6,9175.9,9042,129,664,847.00,06/07/21
9144.5,9088.3,9158.8,9071.2,131,208,058.00,06/04/21
9179.8,9142.4,9189.4,9086.6,164,216,717.00,06/03/21
9198.3,9180.7,9216,9152,137,506,442.00,06/02/21
9167.3,9189.7,9226.8,9137.2,143,121,429.00,06/01/21
9224.2,9148.9,9226.1,9148.9,102,386,400.00,05/31/21
9237.8,9224.6,9243.3,9204.3,192,320,817.00,05/28/21
9183.8,9186.1,9254.7,9173.5,325,441,333.00,05/27/21
9232,9196.9,9243.4,9144.9,160,831,709.00,05/26/21
9220.9,9208.7,9245.6,9197,147,285,270.00,05/25/21
9230.4,9205.5,9243.2,9170.8,91,842,696.00,05/24/21
9129.6,9204,9223.9,9110.6,175,406,191.00,05/21/21
9112.1,9124.3,9124.3,8997.2,138,305,161.00,05/20/21
9121.4,9070.7,9164.7,8977.9,200,253,851.00,05/19/21
9214.2,9183.9,9241.5,9127.2,176,037,414.00,05/18/21
9166.7,9155.6,9203,9099.5,164,174,438.00,05/17/21
9036.3,9145.6,9149,9005.9,161,364,328.00,05/14/21
8932.7,8966.2,8989.6,8804.3,173,524,383.00,05/13/21
8990.2,9007.7,9055.2,8953.4,195,759,196.00,05/12/21
9065.1,8987.2,9078.7,8948.1,232,088,684.00,05/11/21
9121.5,9144.3,9149.1,9061.1,237,075,438.00,05/10/21
9042,9059.2,9065.9,8982.9,191,889,944.00,05/07/21
8982.6,8982.2,9010.5,8912.2,188,334,191.00,05/06/21
8896.7,8967.8,8967.8,8881.4,180,443,442.00,05/05/21
8906,8830.4,9002.4,8811.9,231,895,788.00,05/04/21
8821.6,8893.7,8904.7,8796.3,150,399,654.00,05/03/21
8822.3,8815,8860.4,8808.6,267,611,961.00,04/30/21
8821.8,8823.2,8869.9,8801.4,261,774,442.00,04/29/21
8779.1,8799.6,8815.9,8717.6,218,196,687.00,04/28/21
8690.8,8756.7,8756.7,8655.3,183,162,858.00,04/27/21
8629.9,8701.9,8714.6,8590.6,162,998,223.00,04/26/21
8629.4,8618.6,8674,8571.7,118,119,312.00,04/23/21
8548.6,8656.8,8656.8,8527.5,136,381,287.00,04/22/21
8492.9,8519.8,8566.3,8426.2,175,189,236.00,04/21/21
8699.4,8459.4,8703.9,8450.7,214,621,637.00,04/20/21
8613.8,8711.4,8741.4,8609.3,171,375,311.00,04/19/21
8585,8613.5,8656.4,8553.6,176,861,608.00,04/16/21
8603.1,8571.6,8621.9,8564.7,146,073,812.00,04/15/21
8532.6,8588.4,8595.7,8510.1,133,518,952.00,04/14/21
8533.2,8525.1,8568.3,8467.3,152,573,964.00,04/13/21
8556.1,8532.6,8556.9,8481,131,409,371.00,04/12/21
8639.3,8565.8,8647.4,8565.8,133,458,394.00,04/09/21
8626.5,8637.8,8637.8,8564.4,165,761,781.00,04/08/21
8648.3,8597.4,8661.8,8592.2,137,394,844.00,04/07/21
8673.2,8634.6,8691.9,8615.5,201,717,308.00,04/06/21
8595.6,8577.6,8610.1,8542.7,150,979,006.00,04/01/21
8594.7,8580,8652.2,8568,265,542,333.00,03/31/21
8542.9,8595.2,8612.3,8532.4,171,860,101.00,03/30/21
8502.8,8492.1,8540.4,8451.5,177,594,234.00,03/29/21
8480.5,8498.2,8528.8,8437.8,233,895,665.00,03/26/21
8420.3,8409.5,8439.2,8299.7,161,359,212.00,03/25/21
8351.3,8443.7,8443.7,8288.8,187,924,559.00,03/24/21
8316.7,8390.3,8425.9,8274.2,203,402,820.00,03/23/21
8430.2,8343.5,8432.6,8324.8,229,082,275.00,03/22/21
8560.1,8493,8591.2,8465.9,375,052,646.00,03/19/21
8632.6,8624.6,8658.8,8587.1,237,338,405.00,03/18/21
8652.1,8599.5,8659.1,8570.1,173,236,965.00,03/17/21
8679.4,8657.7,8717.6,8617.8,209,943,732.00,03/16/21
8689.9,8635.4,8740.1,8617.6,210,887,181.00,03/15/21
8570,8644.5,8644.5,8554.4,149,113,502.00,03/12/21
8567.6,8593,8609.5,8495.8,189,021,597.00,03/11/21
8479.5,8525.2,8561.1,8462.3,203,746,334.00,03/10/21
8446.3,8496.4,8516.2,8416,281,897,998.00,03/09/21
8358,8444.2,8458.4,8307.5,235,094,937.00,03/08/21
8322.1,8286.8,8387.1,8239.7,259,819,764.00,03/05/21
8285.1,8354,8382.2,8273.9,207,044,338.00,03/04/21
8397.6,8329.3,8466.6,8278.5,240,923,831.00,03/03/21
8360.9,8355.8,8436.5,8328.6,177,712,147.00,03/02/21
8324.6,8378.1,8395.9,8291.3,182,096,979.00,03/01/21
8218.6,8225,8377.1,8166.3,291,865,781.00,02/26/21
8331.2,8317.8,8387,8310.7,309,755,026.00,02/25/21
8266.6,8269.6,8311.5,8205.2,225,852,716.00,02/24/21
8128,8252.1,8259.9,8107.6,293,160,808.00,02/23/21
8119.6,8112.2,8126.3,8045.3,221,465,850.00,02/22/21
8066.7,8151.6,8172.6,8016.1,209,006,973.00,02/19/21
8133.5,8058.1,8168.6,8045.3,151,455,531.00,02/18/21
8140.8,8122.7,8176.3,8073.9,190,607,913.00,02/17/21
8215.1,8153.7,8222.3,8129.2,164,686,690.00,02/16/21
8124.4,8203.5,8218.6,8108.2,193,906,289.00,02/15/21
8025,8055,8055,7921.3,157,832,935.00,02/12/21
8067.1,8037.6,8095.1,8008.2,136,461,938.00,02/11/21
8127.2,8065.4,8144.3,8026.9,170,296,234.00,02/10/21
8216.8,8101,8219,8090.8,159,552,262.00,02/09/21
8251.8,8219,8260.3,8187.9,203,539,912.00,02/08/21
8129.8,8214.7,8227.2,8107.3,261,535,190.00,02/05/21
8031.4,8122.6,8122.6,8005.4,241,673,028.00,02/04/21
8048.2,8012.8,8088.2,7983.3,220,821,572.00,02/03/21
7844.6,7950.9,7958.9,7828.1,238,438,129.00,02/02/21
7823,7798.2,7842.3,7779.8,182,006,958.00,02/01/21
7825.8,7757.5,7882.9,7757.3,250,623,235.00,01/29/21
7767.2,7932.5,7958.9,7713.5,201,655,341.00,01/28/21
7950.4,7852.7,7995.5,7782.5,208,275,349.00,01/27/21
7907.7,7964.9,8008.5,7907.7,177,642,948.00,01/26/21
8076.9,7897.3,8085.8,7846,218,852,294.00,01/25/21
8072.7,8036.4,8078.1,7971.1,233,702,986.00,01/22/21
8234.5,8122.1,8275.9,8117.9,179,934,203.00,01/21/21
8220.3,8204.1,8240.9,8140.3,147,519,490.00,01/20/21
8303.7,8199,8320.2,8198.4,162,964,356.00,01/19/21
8194.7,8254.5,8259.4,8180.7,122,092,837.00,01/18/21
8332.2,8230.7,8361.7,8173.8,251,305,069.00,01/15/21
8360.9,8372.4,8394.4,8335.9,196,757,647.00,01/14/21
8353.9,8361.1,8386.6,8318.7,206,409,742.00,01/13/21
8375.2,8345.9,8396.3,8322.4,207,298,081.00,01/12/21
8369.2,8357.5,8411.9,8317,188,251,761.00,01/11/21
8439.7,8407.7,8439.7,8366.2,204,981,395.00,01/08/21
8383.8,8385.8,8399.5,8274.1,247,341,470.00,01/07/21
8179.8,8350.3,8383.7,8134.1,275,695,721.00,01/06/21
8052.2,8091.5,8118.1,8037.4,173,796,409.00,01/05/21
8191.8,8099.2,8207.2,8053,213,153,019.00,01/04/21
8116.9,8073.7,8129.8,8073.7,82,261,114.00,12/31/20
8174.2,8154.4,8194.2,8149.8,129,930,491.00,12/30/20
8203.2,8174.8,8225.8,8167,143,794,838.00,12/29/20
8179.3,8155.6,8192.1,8122.2,147,457,577.00,12/28/20
8101.2,8111.5,8112.4,8073.3,83,708,248.00,12/24/20
7948.8,8073.6,8084.2,7940,183,108,537.00,12/23/20
7822,7934.2,7942.4,7818,187,112,514.00,12/22/20
7860.9,7789.8,7872.3,7663.5,339,116,842.00,12/21/20
8114.3,8037.4,8159.4,8036.7,355,173,065.00,12/18/20
8164.6,8153.4,8180.8,8110.5,193,099,728.00,12/17/20
8166.4,8139.5,8209.7,8104.4,218,432,719.00,12/16/20
8153.2,8152.4,8166.6,8099.7,213,877,042.00,12/15/20
8160.2,8140.8,8222.5,8140.5,225,309,641.00,12/14/20
8147.8,8063.1,8151.4,7978.1,269,809,444.00,12/11/20
8260.3,8182.3,8284.3,8124.9,272,111,533.00,12/10/20
8262.2,8235.3,8292.6,8223.1,212,038,883.00,12/09/20
8262.4,8227.6,8273.6,8206.3,202,823,300.00,12/08/20
8283.3,8275.6,8296.4,8225.5,228,160,200.00,12/07/20
8201.2,8322.9,8322.9,8197,352,968,147.00,12/04/20
8208.1,8200.7,8223.4,8154.8,233,469,271.00,12/03/20
8111.1,8220.8,8226.2,8104.2,310,837,489.00,12/02/20
8112.7,8140.8,8176.4,8100.2,284,946,085.00,12/01/20
8130.6,8076.9,8165.2,8075.4,544,905,014.00,11/30/20
8069.1,8190.7,8190.7,8054.4,415,126,084.00,11/27/20
8184.8,8104.6,8184.9,8086.7,218,317,388.00,11/26/20
8172.4,8164.7,8199.9,8084.4,294,450,018.00,11/25/20
8052.4,8143.2,8143.2,8045.3,351,639,621.00,11/24/20
8029.1,7981.2,8067.3,7972.2,278,312,998.00,11/23/20
7938.8,7977.9,8001.1,7920,232,651,467.00,11/20/20
7907.2,7930.2,7978.8,7863.9,261,607,306.00,11/19/20
7914.1,7981.5,7994.3,7888.7,296,385,834.00,11/18/20
7979,7934.3,7979,7835.8,428,970,087.00,11/17/20
7905.9,7986.2,8102.4,7879,601,880,586.00,11/16/20
7698.6,7783.7,7823.1,7686.2,297,808,569.00,11/13/20
7721.7,7726,7773.3,7688,309,657,391.00,11/12/20
7733.8,7793.7,7804.6,7675.8,401,246,907.00,11/11/20
7447.1,7711.4,7720.3,7439.5,705,610,455.00,11/10/20
6972.3,7459.4,7535.3,6945.8,751,200,597.00,11/09/20
6890.6,6870.4,6940.4,6829.4,206,308,131.00,11/06/20
6833.5,6924.2,6948.3,6814.2,255,824,724.00,11/05/20
6616.7,6781.9,6790.8,6563.7,274,816,167.00,11/04/20
6636.1,6751.6,6760.8,6608.7,281,852,450.00,11/03/20
6481.4,6585.6,6590.7,6396.3,222,245,228.00,11/02/20
6351.4,6452.2,6461.6,6345.3,260,708,321.00,10/30/20
6467.7,6411.8,6514,6329.5,298,195,736.00,10/29/20
6560.8,6474.4,6563.8,6423.3,323,758,013.00,10/28/20
6845.2,6651.3,6846.7,6647,273,169,249.00,10/27/20
6797.9,6796.9,6904.2,6789.7,195,991,230.00,10/26/20
6802.1,6893.4,6902,6791.9,221,927,805.00,10/23/20
6775.2,6796.6,6839.5,6709.3,212,045,299.00,10/22/20
6961.5,6811.5,6962.2,6806.1,207,333,213.00,10/21/20
6834.8,6927.3,6972.1,6826.7,221,477,820.00,10/20/20
6882.1,6860.2,6932.8,6816.4,173,622,553.00,10/19/20
6851.9,6849.7,6877,6784.6,234,162,008.00,10/16/20
6840.2,6816.8,6842.3,6763,237,247,010.00,10/15/20
6880.4,6916.6,6946.8,6846.5,178,694,373.00,10/14/20
6945.2,6875.2,6960.6,6854.6,205,874,254.00,10/13/20
6968.8,6951,6979.9,6924.8,167,258,190.00,10/12/20
6992.9,6950.9,7024.6,6936.7,182,746,297.00,10/09/20
6953.2,6992.8,7018.8,6951.7,202,093,028.00,10/08/20
6920.2,6910.1,6952.6,6887.1,207,416,215.00,10/07/20
6860.1,6936.2,6975.4,6838.8,265,233,543.00,10/06/20
6814.5,6837.9,6851,6794.1,237,493,373.00,10/05/20
6675.4,6754.5,6754.5,6648.9,227,139,413.00,10/02/20
6789.1,6730.7,6800.8,6701.2,227,516,016.00,10/01/20
6663.6,6716.6,6771.1,6639.7,247,927,540.00,09/30/20
6769.5,6713.6,6790.7,6713.6,198,774,108.00,09/29/20
6709.2,6791.5,6798.9,6681.4,212,053,844.00,09/28/20
6647.4,6628.3,6681.9,6552.3,263,364,351.00,09/25/20
6577.6,6643.4,6705.7,6562.6,285,830,208.00,09/24/20
6717.8,6654.2,6781.1,6654.2,294,826,150.00,09/23/20
6752.9,6648.6,6758,6645.6,286,493,667.00,09/22/20
6892.9,6692.3,6892.9,6678.8,384,700,975.00,09/21/20
7073.8,6929.8,7075.3,6923.6,975,211,980.00,09/18/20
7027.1,7086.2,7101.8,7013.8,214,242,311.00,09/17/20
7048.3,7110.8,7110.8,7020.7,239,805,866.00,09/16/20
6958.9,7036,7064,6954.8,204,185,236.00,09/15/20
6989.8,6951.1,7005.7,6935,199,767,406.00,09/14/20
6989.4,6943.2,7000.9,6910.4,209,115,166.00,09/11/20
7020.6,6999.2,7050.9,6967.4,211,096,023.00,09/10/20
6946.4,7020.9,7038.6,6938.9,202,896,617.00,09/09/20
7087.9,6955,7102.6,6899,246,699,192.00,09/08/20
7032.8,7080.7,7098,7013,257,575,149.00,09/07/20
7015.7,6989.7,7133.4,6954.7,462,539,120.00,09/04/20
7065.2,7006,7159.6,6971.2,246,671,124.00,09/03/20
6973.1,6996.9,7046.1,6963.9,208,505,300.00,09/02/20
7038.5,6956.9,7042,6903,226,079,841.00,09/01/20
7174.3,6969.5,7198.3,6960,205,260,565.00,08/31/20
7114.7,7133,7162.9,7055.1,193,354,864.00,08/28/20
7114.1,7090.7,7130.2,7029.2,162,183,037.00,08/27/20
7088.4,7123,7136.5,7070.4,122,064,525.00,08/26/20
7147.9,7108.4,7215.1,7103.2,189,748,529.00,08/25/20
7044.2,7109.1,7120.8,7037.3,147,789,226.00,08/24/20
7016.7,6982.1,7025.9,6900.5,171,116,450.00,08/21/20
7011.4,6993.3,7034.5,6974.9,155,668,635.00,08/20/20
7039.1,7094.3,7094.3,7002.8,132,230,049.00,08/19/20
7065.7,7043.5,7165.6,7024.4,142,775,173.00,08/18/20
7141.5,7090.1,7173.3,7064.1,131,241,199.00,08/17/20
7224.1,7154.3,7227.6,7064,175,803,834.00,08/14/20
