Open,Close,High,Low,Volume,Date
1945.35,1947.04,1948.35,1945.35,,08/16/20
1945.35,1945.35,1945.35,1945.35,,08/15/20
1951.9,1945.35,1962.65,1934.05,,08/14/20
1919.1,1954.03,1965.75,1912.7,,08/13/20
1917.8,1914.39,1948.4,1866.4,,08/12/20
2027.25,1912.43,2029.75,1902.65,,08/11/20
2028.25,2027.08,2049.7,2020.2,,08/10/20
2035.99,2035.99,2035.99,2035.99,,08/09/20
2035.99,2035.99,2035.99,2035.99,,08/08/20
2067.3,2035.99,2072.9,2016.1,,08/07/20
2040.05,2063.68,2069.1,2035.25,,08/06/20
2021.45,2038.15,2055.48,2010.1,,08/05/20
1977.7,2018.51,2019.5,1969.35,,08/04/20
1981.1,1976.35,1984.7,1960.85,,08/03/20
1975.9,1975.9,1975.9,1975.9,,08/02/20
1975.9,1975.9,1975.9,1975.9,,08/01/20
1955.7,1975.9,1978,1955.55,,07/31/20
1970.65,1956.05,1971.65,1939.79,,07/30/20
1959.6,1970.92,1979.78,1945.2,,07/29/20
1944.25,1959.6,1980.55,1908.4,,07/28/20
1903.45,1942.55,1945.1,1903.45,,07/27/20
1901.65,1901.65,1901.65,1901.65,,07/26/20
1901.65,1901.65,1901.65,1901.65,,07/25/20
1889.85,1901.65,1906.4,1882.1,,07/24/20
1872.53,1887.3,1897.89,1864.28,,07/23/20
1841.4,1872.53,1872.53,1841.2,,07/22/20
1818.3,1841.9,1843.35,1815.85,,07/21/20
1808.35,1817.73,1820.4,1806,,07/20/20
1809.9,1809.9,1809.9,1809.9,,07/19/20
1809.9,1809.9,1809.9,1809.9,,07/18/20
1798.35,1809.9,1811.47,1796.15,,07/17/20
1811.4,1797.89,1813.5,1795.11,,07/16/20
1808.6,1809.09,1813.95,1803.05,,07/15/20
1802.7,1808.6,1810.65,1791.9,,07/14/20
1800.1,1802.5,1813.15,1798.25,,07/13/20
1799.3,1799.3,1799.3,1799.3,,07/12/20
1799.3,1799.3,1799.3,1799.3,,07/11/20
1803.51,1799.3,1810.5,1794.2,,07/10/20
1809.7,1803.5,1816,1796.25,,07/09/20
1794.41,1809.15,1817.45,1791.39,,07/08/20
1785.5,1793.25,1797.15,1773.8,,07/07/20
1774.35,1784.5,1786.9,1770.5,,07/06/20
0,1784.5,1784.5,1784.5,,07/04/20
1775.9,1774.91,1777,1772.8,,07/03/20
1772.35,1773.03,1779.6,1757.32,,07/02/20
1781.4,1769.99,1788.66,1759.4,,07/01/20
1772.5,1779.55,1785.85,1765.4,,06/30/20
1771.1,1770.4,1774.8,1765.7,,06/29/20
1771.05,1771.05,1771.05,1771.05,,06/28/20
1771.05,1771.05,1771.05,1771.05,,06/27/20
1764.75,1771.05,1771.65,1747.64,,06/26/20
1760.2,1762.14,1768.42,1755.61,,06/25/20
1769.4,1762.6,1778.7,1760.78,,06/24/20
1754.55,1769.1,1770.8,1747.2,,06/23/20
1747.35,1754.7,1762.03,1742.71,,06/22/20
1743.95,1743.95,1743.95,1743.95,,06/21/20
1743.95,1743.95,1743.95,1743.95,,06/20/20
1723.55,1743.95,1744.5,1721.03,,06/19/20
1726.15,1721.95,1736,1717.14,,06/18/20
1725.62,1726.63,1729.1,1713.1,,06/17/20
1726.76,1728.57,1732.01,1716.99,,06/16/20
1730.55,1725.75,1733.8,1704.12,,06/15/20
1730.8,1730.8,1730.8,1730.8,,06/14/20
1730.8,1730.8,1730.8,1730.8,,06/13/20
1729.15,1730.8,1742.66,1722.29,,06/12/20
1737.82,1726.3,1744.6,1721.1,,06/11/20
1716.1,1737.07,1739.03,1710.7,,06/10/20
1700.5,1714.5,1720.75,1691.8,,06/09/20
1681.5,1698.51,1700.25,1677.86,,06/08/20
1683.65,1683.65,1683.65,1683.65,,06/07/20
1683.65,1683.65,1683.65,1683.65,,06/06/20
1714.75,1683.65,1716.35,1670.3,,06/05/20
1699.7,1713.39,1720.6,1697,,06/04/20
1728,1698.1,1731.99,1689.13,,06/03/20
1737.5,1727.99,1744.35,1721.59,,06/02/20
1735.62,1739.98,1744.55,1728.55,,06/01/20
1730.35,1730.35,1730.35,1730.35,,05/30/20
1719.07,1730.35,1736.79,1712.65,,05/29/20
1708.8,1720.05,1726.83,1708.05,,05/28/20
1711.5,1708.8,1715.35,1693.9,,05/27/20
1727.15,1711.78,1735.05,1708.7,,05/26/20
1732.4,1729.13,1733.15,1722.09,,05/25/20
1736.69,1736.69,1736.69,1736.69,,05/24/20
1736.69,1736.69,1736.69,1736.69,,05/23/20
1726.45,1736.35,1739.7,1724.43,,05/22/20
1747.8,1726.55,1748.7,1717.69,,05/21/20
1745.62,1748.98,1753.5,1742.3,,05/20/20
1732.45,1744.09,1747.2,1726.17,,05/19/20
1747.8,1732.4,1764.75,1728.04,,05/18/20
1743.55,1743.55,1743.55,1743.55,,05/16/20
1730.3,1743,1751,1728.52,,05/15/20
1715.18,1732.05,1735.5,1711.1,,05/14/20
1703.9,1715.63,1717.66,1699.4,,05/13/20
1696.9,1702.04,1710.03,1693.7,,05/12/20
1702.55,1697.4,1712.35,1692.19,,05/11/20
1702.65,1702.65,1702.65,1702.65,,05/10/20
1702.65,1702.65,1702.65,1702.65,,05/09/20
1716.05,1702.65,1722.56,1701.61,,05/08/20
1687.7,1717.93,1721.57,1684.4,,05/07/20
1705.55,1685.5,1708.6,1683.08,,05/06/20
1701.7,1707.03,1711.61,1691.92,,05/05/20
1698.95,1701.4,1712.14,1692.7,,05/04/20
1686.78,1700.4,1705.15,1670.53,,05/01/20
1711.58,1686.8,1720.4,1681.37,,04/30/20
1707.75,1712.27,1716.3,1698.65,,04/29/20
1714.25,1708.8,1714.78,1692.88,,04/28/20
1722.1,1714.9,1725.87,1706.45,,04/27/20
1734.6,1734.41,1734.6,1734.41,,04/26/20
1731.55,1729.43,1736,1710.94,,04/24/20
1714.75,1732.54,1738.6,1707.43,,04/23/20
1686,1715.2,1719,1680.95,,04/22/20
1695.3,1687.5,1697.3,1662.19,,04/21/20
1683.05,1694.13,1702.5,1672.55,,04/20/20
1711.55,1683.85,1717.45,1680.02,,04/17/20
1715.7,1717.7,1738.1,1708.2,,04/16/20
1728.85,1716.9,1731.1,1708.1,,04/15/20
1715.18,1730.45,1746.7,1709.1,,04/14/20
1691.25,1714.3,1723.65,1679.8,,04/13/20
1697.5,1696.9,1697.5,1696.9,,04/10/20
1644.75,1683.89,1690.3,1644.3,,04/09/20
1648.35,1646,1656.65,1643.15,,04/08/20
1666.65,1648.96,1673.4,1643.6,,04/07/20
1614.8,1664.7,1668.85,1609.45,,04/06/20
1618.45,1618.45,1618.45,1618.45,,04/05/20
1615.6,1618.45,1625.1,1607.15,,04/03/20
1592.25,1614.3,1619.55,1581.05,,04/02/20
1573.3,1595.05,1601.15,1570.45,,04/01/20
1622.4,1571,1622.5,1570.25,,03/31/20
1621.85,1623.58,1631.95,1611.4,,03/30/20
1620.75,1622,1622,1615,,03/29/20
1630.6,1623.5,1632.3,1614.75,,03/27/20
1612.95,1631.8,1643.55,1599.2,,03/26/20
1630.85,1611.8,1637.5,1600,,03/25/20
1563.5,1630.65,1634.65,1561,,03/24/20
1491,1566.05,1566.3,1485.3,,03/23/20
1504,1490.85,1508.25,1485.55,,03/22/20
1468.2,1498.6,1516.05,1466.05,,03/20/20
1485.25,1467.4,1495.65,1463,,03/19/20
1538.7,1484.25,1543.45,1473.3,,03/18/20
1511.95,1537.15,1552.55,1466,,03/17/20
1558.9,1507.5,1560.75,1451.75,,03/16/20
1576.8,1529.3,1597.35,1504.9,,03/13/20
1639.75,1574.8,1649.75,1561.8,,03/12/20
1652.9,1638.35,1670.85,1633.85,,03/11/20
1669.45,1653.8,1671.1,1643.3,,03/10/20
1692.8,1673.6,1702.95,1658.8,,03/09/20
0,1697.4,1697.4,1697.4,,03/08/20
1672.38,1673.75,1691.5,1647.95,,03/06/20
1637.4,1672.28,1674.2,1635.6,,03/05/20
1642.55,1636.85,1649.75,1632.55,,03/04/20
1590.9,1640.95,1648.95,1589.85,,03/03/20
1583.3,1589.8,1610.8,1575.75,,03/02/20
1641.85,1585.85,1649.35,1565.35,,02/28/20
1641.45,1645.3,1660.35,1635.75,,02/27/20
1638.6,1640.9,1654.9,1626.15,,02/26/20
1658.3,1634.95,1658.55,1629.1,,02/25/20
1664.4,1659.35,1688.7,1651.35,,02/24/20
1643.45,1643.45,1643.45,1643.45,,02/23/20
1619.9,1643.45,1649.1,1619.1,,02/21/20
1611.83,1619.75,1623.45,1604.1,,02/20/20
1601.2,1611.35,1612.9,1599.6,,02/19/20
1583.9,1601.6,1605.1,1583.7,,02/18/20
1581.4,1581.05,1583.8,1578.95,,02/17/20
1576.2,1583.8,1585.05,1573.2,,02/14/20
1566.5,1575.95,1578.2,1565.75,,02/13/20
1567.75,1566.1,1570.45,1562.2,,02/12/20
1572.35,1567.65,1573.9,1562.3,,02/11/20
1569.25,1571.98,1576.9,1568.2,,02/10/20
1574.85,1574.85,1574.85,1574.85,,02/09/20
1565.9,1574.85,1574.85,1561.9,,02/07/20
1554.8,1566.35,1567.45,1552.75,,02/06/20
1553.45,1556,1562.35,1547.65,,02/05/20
1578.35,1549.45,1579.5,1549.3,,02/04/20
1589.35,1576.95,1591.75,1570.7,,02/03/20
1589.65,1589.65,1589.65,1589.65,,02/02/20
1575.35,1589.65,1590.5,1571.1,,01/31/20
1575.45,1574.45,1586,1572.75,,01/30/20
1569.1,1577.03,1577.9,1563.5,,01/29/20
1580.7,1567.25,1582.95,1565.7,,01/28/20
1581.3,1581.65,1586,1576.05,,01/27/20
1571.85,1571.85,1571.85,1571.85,,01/26/20
1562.4,1571.85,1575.7,1556.65,,01/24/20
1558.65,1562.9,1567.9,1552.15,,01/23/20
1557.7,1558.65,1559.3,1550.55,,01/22/20
1560.95,1558.05,1568.65,1546.5,,01/21/20
1558.7,1560.55,1562.8,1556.45,,01/20/20
1557.3,1557.3,1557.3,1557.3,,01/19/20
1557.3,1557.3,1557.3,1557.3,,01/18/20
1552.45,1557.3,1561.25,1549.75,,01/17/20
1555.5,1552.65,1558.05,1548.35,,01/16/20
1546.7,1556.25,1558.05,1546.55,,01/15/20
1548.6,1546.55,1548.95,1536.4,,01/14/20
1560.15,1548.25,1560.65,1547.1,,01/13/20
1562.34,1562.34,1562.34,1562.34,,01/12/20
1553.3,1562.34,1563.2,1545.8,,01/10/20
1555.35,1552.64,1561.3,1540.35,,01/09/20
1578.05,1556.55,1611,1552.7,,01/08/20
1564.75,1574.35,1577,1555.65,,01/07/20
1569.3,1565.91,1579.5,1561,,01/06/20
1528.5,1552.35,1553,1528.1,,01/03/20
1519.95,1528.85,1531.3,1517.9,,01/02/20
